date,SM_median,Loss,r_pre,r_cur,r_avg,slope_day,slope_night,slope_neg,n_day,n_night,n_neg,n_win,y_min,y_max,t_min,t_max
2018-12-27,33.05,-1.7000008,-0.012499809265136719,-0.09999974817037582,-0.05624977871775627,0.2857142984867096,-0.09999974817037582,-0.10000228881835938,10,14,1,24,32.1,35.1,2018-12-27T09:00:00.0,2018-12-27T19:00:00.0
2018-12-28,33.25,1.5,-0.09999974817037582,-0.04999971389770508,-0.07499973103404045,-0.09999942779541016,-0.04999971389770508,-0.09999990463256836,10,14,8,24,32.2,33.7,2018-12-29T07:00:00.0,2018-12-28T08:00:00.0
2018-12-29,32.0,-2.5999985,-0.04999971389770508,0.25227269530296326,0.10113649070262909,-0.02500009536743164,0.25227269530296326,-0.03750014305114746,10,14,8,24,31.9,34.8,2018-12-29T18:00:00.0,2018-12-30T07:00:00.0
2018-12-30,34.95,-1.1000023,0.25227269530296326,0.025000572204589844,0.13863663375377655,0.024999618530273438,0.025000572204589844,0.0,10,14,0,24,34.8,35.9,2018-12-30T09:00:00.0,2018-12-31T07:00:00.0
2018-12-31,35.05,1.7000008,0.025000572204589844,-0.057142529636621475,-0.016070978716015816,-0.10000038146972656,-0.057142529636621475,-0.12222247570753098,10,14,9,24,34.0,35.7,2019-01-01T07:00:00.0,2018-12-31T08:00:00.0
2019-01-01,33.85,-0.099998474,-0.057142529636621475,-0.10000038146972656,-0.07857145555317402,0.20000021159648895,-0.10000038146972656,-0.10000000149011612,10,14,5,24,33.5,35.4,2019-01-01T12:00:00.0,2019-01-01T17:00:00.0
2019-01-02,33.7,NaN,-0.10000038146972656,-0.04999987408518791,-0.07500012777745724,-0.07321419194340706,-0.04999987408518791,-0.07499980926513672,10,14,8,24,32.7,34.0,2019-01-03T07:00:00.0,2019-01-02T09:00:00.0
2019-01-03,32.5,-3.800003,-0.04999987408518791,0.022222306579351425,-0.013888783752918243,0.0,0.022222306579351425,-0.06666692346334457,10,14,3,24,32.5,36.7,2019-01-03T15:00:00.0,2019-01-04T03:00:00.0
2019-01-04,35.75,2.2999992,0.022222306579351425,-0.15999984741210938,-0.06888877041637897,-0.1999988555908203,-0.15999984741210938,-0.1400001496076584,10,14,10,24,34.0,36.5,2019-01-05T07:00:00.0,2019-01-04T09:00:00.0
2019-01-05,33.7,1.2999992,-0.15999984741210938,-0.040000151842832565,-0.09999999962747097,-0.07999954372644424,-0.040000151842832565,NaN,10,14,7,24,32.7,34.0,2019-01-06T07:00:00.0,2019-01-05T08:00:00.0
2019-01-06,32.5,-0.6000023,-0.040000151842832565,0.06904758885502815,0.014523718506097794,-0.012499809265136719,0.06904758885502815,-0.040000151842832565,10,14,5,24,32.4,33.6,2019-01-06T20:00:00.0,2019-01-07T02:00:00.0
2019-01-07,32.9,0.79999924,0.06904758885502815,-0.02222188375890255,0.0234128525480628,-0.05000019073486328,-0.02222188375890255,NaN,10,14,9,24,32.0,33.2,2019-01-08T01:00:00.0,2019-01-07T08:00:00.0
2019-01-08,36.5,-5.0,-0.02222188375890255,0.0,-0.011110941879451275,0.15624992176890373,0.0,-0.2999992370605469,10,14,2,24,32.4,37.4,2019-01-08T08:00:00.0,2019-01-09T07:00:00.0
2019-01-09,39.8,NaN,0.0,-0.012499809265136719,-0.006249904632568359,0.4666658937931061,-0.012499809265136719,0.0,10,14,0,24,37.0,40.4,2019-01-09T09:00:00.0,2019-01-10T00:00:00.0
2019-01-10,40.4,-0.3999977,-0.012499809265136719,0.0,-0.006249904632568359,0.042857032269239426,0.0,0.0,10,14,0,24,40.2,40.8,2019-01-10T08:00:00.0,2019-01-11T02:00:00.0
2019-01-11,40.6,4.5999985,0.0,-0.3358975052833557,-0.16794875264167786,-0.024999618530273438,-0.3358975052833557,-0.09999847412109375,10,14,1,24,36.0,40.6,2019-01-12T07:00:00.0,2019-01-11T11:00:00.0
2019-01-12,35.05,NaN,-0.3358975052833557,-0.059999845921993256,-0.19794867560267448,-0.08452370017766953,-0.059999845921993256,NaN,10,14,8,24,34.0,35.6,2019-01-13T06:00:00.0,2019-01-12T09:00:00.0
2019-01-13,33.85,0.5,-0.059999845921993256,-0.027272658422589302,-0.04363625217229128,-0.025000572204589844,-0.027272658422589302,-0.03749990463256836,10,14,8,24,33.5,34.0,2019-01-14T07:00:00.0,2019-01-13T08:00:00.0
2019-01-14,35.8,-0.5999985,-0.027272658422589302,-0.0666656494140625,-0.0469691539183259,0.0,-0.0666656494140625,NaN,10,14,5,24,33.7,37.5,2019-01-14T09:00:00.0,2019-01-14T11:00:00.0
2019-01-15,34.25,1.1000023,-0.0666656494140625,-0.04444440081715584,-0.05555502511560917,-0.04999971389770508,-0.04444440081715584,-0.0555555559694767,10,14,9,24,33.3,34.4,2019-01-16T07:00:00.0,2019-01-15T08:00:00.0
2019-01-16,33.1,0.5,-0.04444440081715584,-0.03333282470703125,-0.038888612762093544,-0.012500286102294922,-0.03333282470703125,-0.040000151842832565,10,14,5,24,32.7,33.2,2019-01-17T07:00:00.0,2019-01-16T11:00:00.0
2019-01-17,32.6,0.6000023,-0.03333282470703125,-0.04545454680919647,-0.03939368575811386,-0.012500286102294922,-0.04545454680919647,-0.10000228881835938,10,14,1,24,32.1,32.7,2019-01-18T07:00:00.0,2019-01-17T11:00:00.0
2019-01-18,32.1,0.099998474,-0.04545454680919647,0.0,-0.022727273404598236,0.0,0.0,0.0,10,14,0,24,32.0,32.1,2019-01-19T07:00:00.0,2019-01-19T02:00:00.0
2019-01-19,32.0,0.10000038,0.0,0.0,0.0,0.0,0.0,0.0,10,14,0,24,31.9,32.0,2019-01-20T07:00:00.0,2019-01-20T03:00:00.0
2019-01-20,31.8,0.19999886,0.0,-0.016666412353515625,-0.008333206176757812,0.0,-0.016666412353515625,-0.10000038146972656,10,14,1,24,31.6,31.8,2019-01-21T07:00:00.0,2019-01-21T01:00:00.0
2019-01-21,31.6,0.30000114,-0.016666412353515625,-0.020000075921416283,-0.018333244137465954,0.0,-0.020000075921416283,-0.10000038146972656,10,14,1,24,31.3,31.6,2019-01-22T07:00:00.0,2019-01-22T01:00:00.0
2019-01-22,31.4,0.099998474,-0.020000075921416283,-0.015384526923298836,-0.01769230142235756,0.01250004768371582,-0.015384526923298836,0.0,10,14,0,24,31.2,31.4,2019-01-23T07:00:00.0,2019-01-23T02:00:00.0
2019-01-23,31.2,0.20000076,-0.015384526923298836,-0.01999988593161106,-0.01769220642745495,0.0,-0.01999988593161106,0.0,10,14,0,24,31.0,31.3,2019-01-24T07:00:00.0,2019-01-24T01:00:00.0
2019-01-24,31.1,0.0,-0.01999988593161106,-0.008333365432918072,-0.014166625682264566,0.0,-0.008333365432918072,0.0,10,14,0,24,31.0,31.1,2019-01-25T07:00:00.0,2019-01-25T01:00:00.0
2019-01-25,30.9,0.10000038,-0.008333365432918072,0.0,-0.004166682716459036,0.0,0.0,-0.10000038146972656,10,14,1,24,30.8,31.0,2019-01-26T07:00:00.0,2019-01-26T01:00:00.0
2019-01-26,30.8,0.29999924,0.0,-0.01999969407916069,-0.009999847039580345,0.0,-0.01999969407916069,0.0,10,13,0,23,30.5,30.8,2019-01-27T06:00:00.0,2019-01-27T01:00:00.0
2019-01-27,30.5,0.0,-0.01999969407916069,0.0,-0.009999847039580345,0.0,0.0,0.0,11,13,0,24,30.5,30.6,2019-01-28T06:00:00.0,2019-01-28T02:00:00.0
2019-01-28,30.4,0.10000038,0.0,0.0,0.0,0.0,0.0,-0.10000038146972656,11,13,1,24,30.3,30.4,2019-01-29T06:00:00.0,2019-01-29T04:00:00.0
2019-01-29,30.3,0.099998474,0.0,0.0,0.0,0.0,0.0,-0.09999847412109375,11,13,1,24,30.2,30.3,2019-01-30T06:00:00.0,2019-01-30T02:00:00.0
2019-01-30,30.2,-1.5,0.0,0.1387500986456871,0.06937504932284355,0.0,0.1387500986456871,0.0,11,13,0,24,30.2,31.7,2019-01-30T19:00:00.0,2019-01-31T06:00:00.0
2019-01-31,31.5,0.6000004,0.1387500986456871,-0.03333314135670662,0.05270847864449024,-0.016666730865836143,-0.03333314135670662,-0.040000151842832565,11,13,5,24,31.1,31.7,2019-02-01T06:00:00.0,2019-01-31T07:00:00.0
2019-02-01,31.0,0.30000114,-0.03333314135670662,-0.019090982154011726,-0.026212061755359173,0.0,-0.019090982154011726,-0.10000038146972656,11,13,1,24,30.8,31.1,2019-02-02T06:00:00.0,2019-02-01T08:00:00.0
2019-02-02,30.7,0.099998474,-0.019090982154011726,0.0,-0.009545491077005863,0.0,0.0,-0.09999847412109375,11,13,1,24,30.6,30.8,2019-02-03T05:00:00.0,2019-02-02T07:00:00.0
2019-02-03,31.1,-0.20000076,0.0,-0.009545491077005863,-0.004772745538502932,0.020000075921416283,-0.009545491077005863,0.0,11,13,0,24,30.8,31.1,2019-02-03T07:00:00.0,2019-02-03T23:00:00.0
2019-02-04,34.5,-2.5,-0.009545491077005863,-0.06666692346334457,-0.03810620727017522,0.3142858147621155,-0.06666692346334457,-0.31999969482421875,11,13,5,24,31.0,36.1,2019-02-04T07:00:00.0,2019-02-04T11:00:00.0
2019-02-05,33.1,0.80000305,-0.06666692346334457,-0.028571536764502525,-0.04761923011392355,-0.049999237060546875,-0.028571536764502525,-0.0555555559694767,11,13,9,24,32.6,33.4,2019-02-06T06:00:00.0,2019-02-05T08:00:00.0
2019-02-06,32.5,-1.300003,-0.028571536764502525,-0.13999996334314346,-0.084285750053823,0.0,-0.13999996334314346,-0.03333282470703125,11,13,6,24,32.4,36.5,2019-02-06T15:00:00.0,2019-02-06T17:00:00.0
2019-02-07,35.6,-0.20000076,-0.13999996334314346,-0.09999974817037582,-0.11999985575675964,0.0,-0.09999974817037582,0.1181817501783371,11,13,11,24,33.7,36.2,2019-02-07T09:00:00.0,2019-02-07T11:00:00.0
2019-02-08,36.6,-1.699997,-0.09999974817037582,-0.0071427482180297375,-0.05357124819420278,0.10000000149011612,-0.0071427482180297375,-0.09999990463256836,11,13,8,24,33.9,37.4,2019-02-08T07:00:00.0,2019-02-08T13:00:00.0
2019-02-09,35.1,-0.20000076,-0.0071427482180297375,0.09999974817037582,0.04642849997617304,-0.012499809265136719,0.09999974817037582,-0.054545316845178604,11,13,11,24,34.9,35.9,2019-02-09T19:00:00.0,2019-02-10T03:00:00.0
2019-02-10,35.0,1.199997,0.09999974817037582,0.0,0.04999987408518791,-0.125,0.0,-0.1181817501783371,11,13,11,24,34.0,35.6,2019-02-11T01:00:00.0,2019-02-10T07:00:00.0
2019-02-11,34.2,0.20000076,0.0,0.033332983031868935,0.016666491515934467,-0.06666692346334457,0.033332983031868935,-0.07499980926513672,11,13,8,24,33.8,34.5,2019-02-11T21:00:00.0,2019-02-11T09:00:00.0
2019-02-12,34.6,-2.6000023,0.033332983031868935,-0.05714307352900505,-0.011905045248568058,0.024999618530273438,-0.05714307352900505,-0.07499980926513672,11,13,4,24,33.8,36.9,2019-02-13T04:00:00.0,2019-02-13T06:00:00.0
2019-02-13,37.8,1.7999992,-0.05714307352900505,-0.13333368301391602,-0.09523837827146053,-0.044444188475608826,-0.13333368301391602,-0.08571406453847885,11,13,7,24,35.8,38.0,2019-02-14T06:00:00.0,2019-02-13T10:00:00.0
2019-02-14,35.4,-3.2000008,-0.13333368301391602,0.22916682809591293,0.04791657254099846,0.028571536764502525,0.22916682809591293,0.0636364296078682,11,13,11,24,35.0,38.9,2019-02-14T13:00:00.0,2019-02-15T06:00:00.0
2019-02-15,39.0,-0.5,0.22916682809591293,0.004545558709651232,0.11685619340278208,0.03333282470703125,0.004545558709651232,0.0,11,13,0,24,38.9,39.4,2019-02-15T10:00:00.0,2019-02-16T06:00:00.0
2019-02-16,39.6,-0.5,0.004545558709651232,0.011111365631222725,0.007828462170436978,0.028571536764502525,0.011111365631222725,0.0,11,13,0,24,39.4,39.9,2019-02-16T08:00:00.0,2019-02-17T06:00:00.0
2019-02-17,40.05,NaN,0.011111365631222725,0.0,0.0055556828156113625,0.024999618530273438,0.0,0.0,11,13,0,24,39.9,40.3,2019-02-17T09:00:00.0,2019-02-18T02:00:00.0
2019-02-18,40.1,0.099998474,0.0,0.0,0.0,0.020000457763671875,0.0,-0.09999847412109375,11,13,1,24,40.0,40.2,2019-02-19T06:00:00.0,2019-02-19T03:00:00.0
2019-02-19,40.0,0.099998474,0.0,0.0,0.0,0.0,0.0,-0.09999847412109375,11,13,1,24,39.9,40.1,2019-02-20T06:00:00.0,2019-02-20T03:00:00.0
2019-02-20,40.0,-0.099998474,0.0,0.0,0.0,0.024999618530273438,0.0,0.0,11,13,0,24,39.9,40.2,2019-02-20T10:00:00.0,2019-02-21T03:00:00.0
2019-02-21,40.0,2.5999985,0.0,-0.2805553078651428,-0.1402776539325714,0.009999847039580345,-0.2805553078651428,0.0,11,13,0,24,37.4,40.1,2019-02-22T06:00:00.0,2019-02-21T20:00:00.0
2019-02-22,36.7,-0.8999977,-0.2805553078651428,0.21999988704919815,-0.030277710407972336,-0.10000228881835938,0.21999988704919815,-0.11818209290504456,11,13,11,24,35.4,38.2,2019-02-23T00:00:00.0,2019-02-23T04:00:00.0
2019-02-23,38.3,0.79999924,0.21999988704919815,-0.08541671559214592,0.06729158572852612,0.0428575798869133,-0.08541671559214592,0.0,11,13,0,24,37.3,38.6,2019-02-24T06:00:00.0,2019-02-24T00:00:00.0
2019-02-24,36.5,2.2000008,-0.08541671559214592,-0.09999974817037582,-0.09270823188126087,-0.125,-0.09999974817037582,-0.14444436132907867,11,13,9,24,34.8,37.0,2019-02-25T06:00:00.0,2019-02-24T08:00:00.0
2019-02-25,34.5,0.40000153,-0.09999974817037582,-0.024999618530273438,-0.06249968335032463,-0.03333282470703125,-0.024999618530273438,-0.04545454680919647,11,13,11,24,34.0,34.7,2019-02-26T05:00:00.0,2019-02-25T07:00:00.0
2019-02-26,37.8,-0.70000076,-0.024999618530273438,0.10500030592083931,0.040000343695282936,-0.033334095031023026,0.10500030592083931,-0.10000000149011612,11,13,5,24,36.2,37.9,2019-02-26T22:00:00.0,2019-02-27T05:00:00.0
2019-02-27,38.1,2.4000015,0.10500030592083931,-0.20000076293945312,-0.04750022850930691,0.03999938815832138,-0.20000076293945312,-0.09999847412109375,11,13,1,24,35.3,38.1,2019-02-28T06:00:00.0,2019-02-27T17:00:00.0
2019-02-28,34.6,-2.300003,-0.20000076293945312,0.3100000470876694,0.054999642074108124,-0.05000019073486328,0.3100000470876694,-0.09999974817037582,11,13,9,24,34.3,37.6,2019-02-28T22:00:00.0,2019-03-01T02:00:00.0
2019-03-01,37.6,-1.0,0.3100000470876694,0.01999969407916069,0.16499987058341503,0.0714285746216774,0.01999969407916069,-0.6000022888183594,11,13,1,24,36.8,38.5,2019-03-01T10:00:00.0,2019-03-02T03:00:00.0
2019-03-02,38.6,0.5,0.01999969407916069,-0.09999847412109375,-0.03999939002096653,0.042857032269239426,-0.09999847412109375,0.0,11,13,0,24,37.9,38.9,2019-03-03T06:00:00.0,2019-03-02T22:00:00.0
2019-03-03,36.4,3.2999992,-0.09999847412109375,-0.07638910040259361,-0.08819378726184368,-0.2000001221895218,-0.07638910040259361,-0.21818195283412933,11,13,11,24,34.4,37.7,2019-03-04T06:00:00.0,2019-03-03T07:00:00.0
2019-03-04,34.0,-3.5,-0.07638910040259361,0.04999947547912598,-0.013194812461733818,0.0,0.04999947547912598,-0.04444461315870285,11,13,9,24,34.0,37.7,2019-03-04T16:00:00.0,2019-03-05T06:00:00.0
2019-03-05,37.9,3.1000023,0.04999947547912598,-0.22857120633125305,-0.08928586542606354,0.0,-0.22857120633125305,-0.11999969184398651,12,12,5,24,34.6,38.0,2019-03-06T06:00:00.0,2019-03-05T13:00:00.0
2019-03-06,34.05,1.1000023,-0.22857120633125305,-0.03541699983179569,-0.13199410308152437,-0.043650610372424126,-0.03541699983179569,-0.06999969482421875,12,12,10,24,33.3,34.4,2019-03-07T06:00:00.0,2019-03-06T07:00:00.0
2019-03-07,33.1,0.20000076,-0.03541699983179569,0.0,-0.017708499915897846,0.0,0.0,-0.10000038146972656,12,12,2,24,33.0,33.2,2019-03-08T06:00:00.0,2019-03-07T07:00:00.0
2019-03-08,32.95,-0.099998474,0.0,-0.03750014305114746,-0.01875007152557373,0.047726891934871674,-0.03750014305114746,-0.09999847412109375,12,12,1,24,32.9,33.5,2019-03-08T13:00:00.0,2019-03-08T20:00:00.0
2019-03-09,33.0,0.40000153,-0.03750014305114746,-0.026785816065967083,-0.03214297955855727,0.0,-0.026785816065967083,-0.0666656494140625,12,12,3,24,32.6,33.0,2019-03-10T06:00:00.0,2019-03-10T01:00:00.0
2019-03-10,32.2,0.39999962,-0.026785816065967083,-0.018333561718463898,-0.02255968889221549,0.0,-0.018333561718463898,-0.125,12,12,4,24,31.9,32.3,2019-03-11T06:00:00.0,2019-03-10T07:00:00.0
2019-03-11,31.7,0.39999962,-0.018333561718463898,-0.02678556088358164,-0.022559561301022768,0.0,-0.02678556088358164,-0.09999942779541016,12,12,2,24,31.4,31.8,2019-03-12T06:00:00.0,2019-03-12T01:00:00.0
2019-03-12,31.2,0.20000076,-0.02678556088358164,-0.028571264818310738,-0.027678412850946188,0.0,-0.028571264818310738,-0.09999974817037582,12,12,3,24,31.0,31.3,2019-03-13T06:00:00.0,2019-03-13T01:00:00.0
2019-03-13,30.9,-3.0999985,-0.028571264818310738,-0.23541665077209473,-0.13199395779520273,0.0,-0.23541665077209473,-0.10000038146972656,12,12,1,24,30.9,36.3,2019-03-13T17:00:00.0,2019-03-13T22:00:00.0
2019-03-14,33.15,1.5,-0.23541665077209473,-0.033333778381347656,-0.1343752145767212,-0.05857145972549915,-0.033333778381347656,-0.12222205102443695,12,12,9,24,32.3,33.8,2019-03-15T06:00:00.0,2019-03-14T07:00:00.0
2019-03-15,31.8,0.69999886,-0.033333778381347656,-0.02678556088358164,-0.030059669632464647,0.0,-0.02678556088358164,-0.1666666716337204,12,12,3,24,31.4,32.1,2019-03-16T06:00:00.0,2019-03-15T07:00:00.0
2019-03-16,31.3,0.099998474,-0.02678556088358164,-0.016666730865836143,-0.02172614587470889,0.0,-0.016666730865836143,-0.10000038146972656,12,12,1,24,31.2,31.4,2019-03-17T06:00:00.0,2019-03-17T01:00:00.0
2019-03-17,31.25,-0.79999924,-0.016666730865836143,0.0,-0.008333365432918072,0.04999995231628418,0.0,-0.10000038146972656,12,12,1,24,31.1,32.2,2019-03-17T08:00:00.0,2019-03-18T04:00:00.0
2019-03-18,31.6,0.79999924,0.0,-0.03333346173167229,-0.016666730865836143,-0.020000075921416283,-0.03333346173167229,-0.04999995231628418,12,12,8,24,31.0,31.8,2019-03-19T06:00:00.0,2019-03-18T07:00:00.0
2019-03-19,31.0,0.6000004,-0.03333346173167229,-0.023611200973391533,-0.02847233135253191,0.0,-0.023611200973391533,-0.10000038146972656,12,12,1,24,30.4,31.0,2019-03-20T06:00:00.0,2019-03-20T02:00:00.0
2019-03-20,30.3,-6.200001,-0.023611200973391533,0.08660735562443733,0.0314980773255229,0.024999618530273438,0.08660735562443733,-0.06666628271341324,12,12,3,24,30.2,36.5,2019-03-20T10:00:00.0,2019-03-21T06:00:00.0
2019-03-21,36.4,3.0,0.08660735562443733,-0.0833333358168602,0.0016370099037885666,-0.1612503081560135,-0.0833333358168602,-0.1416667252779007,12,12,12,24,33.4,36.7,2019-03-22T06:00:00.0,2019-03-21T11:00:00.0
2019-03-22,34.2,0.30000305,-0.0833333358168602,-0.09999847412109375,-0.09166590496897697,-0.09999911114573479,-0.09999847412109375,-0.1714281290769577,12,12,7,24,33.1,35.1,2019-03-23T06:00:00.0,2019-03-22T09:00:00.0
2019-03-23,32.7,0.6000023,-0.09999847412109375,-0.023610751144587994,-0.06180461263284087,-0.02000026684254408,-0.023610751144587994,-0.0416666679084301,12,12,12,24,32.3,32.9,2019-03-24T06:00:00.0,2019-03-23T08:00:00.0
2019-03-24,32.85,-0.79999924,-0.023610751144587994,-0.12249984592199326,-0.07305529853329062,0.16306810081005096,-0.12249984592199326,0.0,12,12,0,24,32.3,34.7,2019-03-24T10:00:00.0,2019-03-24T20:00:00.0
2019-03-25,32.4,0.80000305,-0.12249984592199326,-0.022222306579351425,-0.07236107625067234,-0.022222095169126987,-0.022222306579351425,-0.0666666030883789,12,12,12,24,32.1,32.9,2019-03-26T06:00:00.0,2019-03-25T07:00:00.0
2019-03-26,32.2,0.10000229,-0.022222306579351425,0.0,-0.011111153289675713,0.0,0.0,0.0,12,12,0,24,32.1,32.2,2019-03-27T06:00:00.0,2019-03-27T03:00:00.0
2019-03-27,32.0,-4.0999985,0.0,0.2999992370605469,0.14999961853027344,0.009999847039580345,0.2999992370605469,-0.09999847412109375,12,12,1,24,32.0,36.1,2019-03-27T13:00:00.0,2019-03-28T06:00:00.0
2019-03-28,34.5,2.7999992,0.2999992370605469,-0.0625,0.11874961853027344,-0.13333288580179214,-0.0625,-0.19090895354747772,12,12,11,24,33.2,36.0,2019-03-29T06:00:00.0,2019-03-28T07:00:00.0
2019-03-29,33.0,1.0999985,-0.0625,-0.050000667572021484,-0.05625033378601074,-0.016666412353515625,-0.050000667572021484,-0.033333249390125275,12,12,9,24,32.0,33.1,2019-03-30T06:00:00.0,2019-03-29T08:00:00.0
2019-03-30,31.7,-1.2999992,-0.050000667572021484,0.1409720852971077,0.045485708862543106,0.0,0.1409720852971077,-0.14999961853027344,12,12,2,24,31.7,34.0,2019-03-30T15:00:00.0,2019-03-31T01:00:00.0
2019-03-31,32.4,1.6000023,0.1409720852971077,-0.09999991953372955,0.02048608288168907,-0.041428592056035995,-0.09999991953372955,-0.08888880163431168,12,12,9,24,31.3,32.9,2019-04-01T06:00:00.0,2019-03-31T07:00:00.0
2019-04-01,31.0,-5.300001,-0.09999991953372955,0.5633331537246704,0.23166661709547043,0.0,0.5633331537246704,-0.1333332061767578,12,12,3,24,30.9,36.4,2019-04-01T09:00:00.0,2019-04-02T06:00:00.0
2019-04-02,37.15,-0.6000023,0.5633331537246704,-0.02361096255481243,0.269861095584929,0.07999992370605469,-0.02361096255481243,-0.10000228881835938,12,12,1,24,36.3,37.6,2019-04-02T07:00:00.0,2019-04-03T02:00:00.0
2019-04-03,34.75,1.800003,-0.02361096255481243,-0.05000019073486328,-0.036805576644837856,-0.14999961853027344,-0.05000019073486328,-0.2545457184314728,12,12,11,24,33.5,36.9,2019-04-04T04:00:00.0,2019-04-03T07:00:00.0
2019-04-04,34.85,2.4000015,-0.05000019073486328,-0.20000076293945312,-0.1250004768371582,-0.2999992370605469,-0.20000076293945312,-0.1999988555908203,12,12,2,24,32.6,35.0,2019-04-05T06:00:00.0,2019-04-04T07:00:00.0
2019-04-05,32.2,1.0000019,-0.20000076293945312,-0.0464287493377924,-0.12321475613862276,0.0,-0.0464287493377924,-0.1999988555908203,12,12,2,24,31.4,32.4,2019-04-06T06:00:00.0,2019-04-05T07:00:00.0
2019-04-06,31.1,0.70000076,-0.0464287493377924,-0.03333346173167229,-0.03988110553473234,0.0,-0.03333346173167229,-0.19999980926513672,12,12,2,24,30.5,31.2,2019-04-07T06:00:00.0,2019-04-07T00:00:00.0
2019-04-07,30.3,0.5,-0.03333346173167229,-0.04365071654319763,-0.03849208913743496,0.0,-0.04365071654319763,-0.14999961853027344,12,12,2,24,29.8,30.4,2019-04-08T06:00:00.0,2019-04-08T00:00:00.0
2019-04-08,29.5,0.30000114,-0.04365071654319763,0.0,-0.021825358271598816,0.0,0.0,-0.1333332061767578,12,11,3,23,29.3,29.6,2019-04-09T05:00:00.0,2019-04-08T07:00:00.0
2019-04-09,29.9,-1.0,0.0,0.0,0.0,0.07777786254882812,0.0,0.0,13,11,0,24,29.3,30.5,2019-04-09T06:00:00.0,2019-04-10T03:00:00.0
2019-04-10,30.3,-3.6000023,0.0,-0.14999961853027344,-0.07499980926513672,0.36750011146068573,-0.14999961853027344,-0.09999942779541016,13,11,2,24,30.1,35.3,2019-04-10T08:00:00.0,2019-04-10T19:00:00.0
2019-04-11,33.3,1.3999977,-0.14999961853027344,-0.05000114440917969,-0.10000038146972656,-0.05777770094573498,-0.05000114440917969,-0.06923088431358337,13,11,13,24,32.4,33.8,2019-04-12T05:00:00.0,2019-04-11T06:00:00.0
2019-04-12,31.9,0.40000153,-0.05000114440917969,0.0,-0.025000572204589844,0.0,0.0,-0.1250004768371582,13,11,4,24,31.8,32.2,2019-04-13T05:00:00.0,2019-04-12T06:00:00.0
2019-04-13,31.9,0.0,0.0,0.0,0.0,0.009545491077005863,0.0,0.0,13,11,0,24,31.8,31.9,2019-04-14T05:00:00.0,2019-04-14T02:00:00.0
2019-04-14,33.6,-0.6000023,0.0,-0.06666692346334457,-0.03333346173167229,-0.049999237060546875,-0.06666692346334457,-0.07499980926513672,13,11,8,24,31.8,34.0,2019-04-14T06:00:00.0,2019-04-14T09:00:00.0
2019-04-15,32.0,0.70000076,-0.06666692346334457,-0.05000114440917969,-0.05833403393626213,0.0,-0.05000114440917969,-0.10000038146972656,13,11,5,24,31.5,32.2,2019-04-16T05:00:00.0,2019-04-15T23:00:00.0
2019-04-16,31.0,0.8999996,-0.05000114440917969,-0.03333346173167229,-0.04166730307042599,0.0,-0.03333346173167229,-0.15000009536743164,13,11,4,24,30.4,31.3,2019-04-17T05:00:00.0,2019-04-16T06:00:00.0
2019-04-17,30.0,0.5,-0.03333346173167229,0.0,-0.016666730865836143,0.0,0.0,-0.1666666716337204,13,11,3,24,29.7,30.2,2019-04-18T05:00:00.0,2019-04-17T06:00:00.0
2019-04-18,29.5,-1.6999989,0.0,0.06666649878025055,0.033333249390125275,0.015476249624043703,0.06666649878025055,-0.10000038146972656,13,11,2,24,29.5,31.7,2019-04-18T14:00:00.0,2019-04-19T01:00:00.0
2019-04-19,31.0,0.9000015,0.06666649878025055,-0.05000019073486328,0.008333154022693634,-0.0045454720966517925,-0.05000019073486328,-0.03636360168457031,13,11,11,24,30.3,31.2,2019-04-20T05:00:00.0,2019-04-19T06:00:00.0
2019-04-20,29.8,0.39999962,-0.05000019073486328,0.0,-0.02500009536743164,0.0,0.0,-0.1666666716337204,13,11,3,24,29.7,30.1,2019-04-21T05:00:00.0,2019-04-20T06:00:00.0
2019-04-21,29.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000038146972656,13,11,2,24,29.5,29.7,2019-04-21T11:00:00.0,2019-04-22T02:00:00.0
2019-04-22,33.1,-0.39999962,0.0,-0.05714307352900505,-0.028571536764502525,-0.09999974817037582,-0.05714307352900505,-0.10909097641706467,13,11,11,24,31.6,33.9,2019-04-22T06:00:00.0,2019-04-22T07:00:00.0
2019-04-23,31.9,-2.7000008,-0.05714307352900505,0.29000014066696167,0.11642853356897831,-0.010000037960708141,0.29000014066696167,-0.020000075921416283,13,11,10,24,31.7,35.6,2019-04-24T00:00:00.0,2019-04-24T03:00:00.0
2019-04-24,33.3,0.40000153,0.29000014066696167,0.1428571492433548,0.21642864495515823,-0.1000002771615982,0.1428571492433548,-0.1416667252779007,13,11,12,24,32.9,35.7,2019-04-24T21:00:00.0,2019-04-25T00:00:00.0
2019-04-25,33.3,1.3999977,0.1428571492433548,-0.0833333358168602,0.0297619067132473,-0.024999618530273438,-0.0833333358168602,-0.07272720336914062,13,11,11,24,32.2,33.6,2019-04-26T05:00:00.0,2019-04-25T06:00:00.0
2019-04-26,31.8,0.39999962,-0.0833333358168602,0.0,-0.0416666679084301,0.0,0.0,-0.1666666716337204,13,11,3,24,31.6,32.0,2019-04-27T05:00:00.0,2019-04-26T06:00:00.0
2019-04-27,35.5,-2.1999989,0.0,-0.10000038146972656,-0.05000019073486328,0.3545455038547516,-0.10000038146972656,0.31666675209999084,13,11,12,24,31.5,36.5,2019-04-27T09:00:00.0,2019-04-27T14:00:00.0
